Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,latitude,longitude
2228979,"February 6, 2022",Illinois,Romeoville,735 N Center Blvd,0,5,0,0,0,N/A,41.6550284,-88.1210544
2228510,"February 6, 2022",California,Fresno,S Clara Ave and E Lorena Ave,2,2,0,0,1,N/A,36.7196325,-119.7953279
2228660,"February 6, 2022",North Carolina,Wilmington,200 block of North 31st St,0,4,0,0,0,N/A,34.2424482,-77.9052399
2227058,"February 5, 2022",Texas,Corsicana,2919 W 2nd Ave,7,0,1,0,0,N/A,32.0823153,-96.4967076
2227187,"February 5, 2022",New Mexico,Las Cruces,1900 block of Gladys Dr,1,3,0,0,0,N/A,32.296145,-106.7475406
2227035,"February 4, 2022",Virginia,Blacksburg,109 N Main St,1,4,0,0,2,N/A,37.2293871,-80.4143049
2225493,"February 2, 2022",California,Oroville,410 Oro Dam Blvd E,1,4,0,0,1,N/A,39.4985629,-121.5711384
2224788,"February 1, 2022",Wisconsin,Milwaukee,1801 W Olive St,0,5,0,0,1,N/A,43.0935207,-87.9336526
2224013,"January 31, 2022",North Carolina,Raleigh,3120 New Bern Ave,1,3,0,0,0,N/A,35.7891067,-78.5863412
2222953,"January 30, 2022",Florida,Winter Haven,Buckeye Loop Rd and MLK Blvd NE,1,3,0,1,2,N/A,28.0447652,-81.7051307
2223019,"January 30, 2022",Georgia,Augusta,2623 Deans Bridge Rd,1,3,0,0,0,N/A,33.4405062,-82.0226674
2222557,"January 29, 2022",Missouri,Saint Louis,4900 block of Cote Brilliante,3,1,0,0,0,N/A,38.6643233,-90.25696
2222383,"January 29, 2022",Georgia,Atlanta,899 Martin Luther King Jr Dr NW,1,3,0,0,0,N/A,33.754971,-84.4170329
2222766,"January 29, 2022",California,Bakersfield,10612 Rosedale Hwy,0,4,0,0,1,N/A,35.3838886,-119.120775
2220985,"January 27, 2022",District of Columbia,Washington,4400 Connecticut Ave NW,1,4,0,0,1,N/A,38.9469316,-77.0654826
2217882,"January 23, 2022",California,Inglewood,1300 block of N Park Ave,4,1,0,0,3,N/A,33.9794567,-118.3452296
2218159,"January 23, 2022",Wisconsin,Milwaukee,2505 N 21st St,6,0,0,0,1,N/A,43.06438,-87.9390933
2215955,"January 19, 2022",Maryland,Baltimore,E Monument St and N Montford Ave,3,1,0,0,0,N/A,39.2987896,-76.6138802
2215256,"January 19, 2022",Louisiana,New Orleans,7800 block of Keats St,0,4,0,0,0,N/A,30.0320254,-90.021011
2214013,"January 18, 2022",Florida,Miami,10702 NW 7th Ave,0,4,1,0,0,N/A,25.8730174,-80.2103677
2214306,"January 17, 2022",Texas,San Antonio,400 block of Spriggsdale Ave,1,4,0,0,1,N/A,29.4173776,-98.4386712
2213456,"January 16, 2022",Georgia,Savannah,1100 Graydon St,1,3,0,0,0,N/A,32.0627344,-81.0800469
2212018,"January 15, 2022",Georgia,Brunswick,2717 Glynn Ave,1,5,0,0,1,N/A,31.1688404,-81.4753777
2212203,"January 15, 2022",Tennessee,Knoxville,2700 block of Tarleton Ave,0,4,0,0,0,N/A,35.9852175,-83.8880592
2211746,"January 14, 2022",Oregon,Eugene,219 W 8th Ave,0,6,0,0,0,N/A,44.0511648,-123.0960901
2210480,"January 13, 2022",New York,Brooklyn,1014 E 92nd St,1,3,0,0,0,N/A,40.644106,-73.908521
2209840,"January 12, 2022",Illinois,Chicago,S King Dr and E 63rd St,0,4,0,0,0,N/A,41.7802323,-87.6156203
2207435,"January 9, 2022",California,Fresno,724 E Olive Ave,0,4,0,0,0,N/A,36.7575683,-119.8022625
2207931,"January 9, 2022",California,Los Angeles,W 35th St and S Hill St,1,4,1,0,0,N/A,34.0183113,-118.2929082
2207469,"January 9, 2022",Alabama,Montgomery,3020 Atlanta Hwy,1,6,0,0,1,N/A,32.3825871,-86.2662393
2207406,"January 9, 2022",Colorado,Colorado Springs,1960 Chelton Rd,2,3,0,0,2,N/A,38.8045228,-104.7517749
2206813,"January 8, 2022",Texas,Houston,7136 Clarewood Dr,1,3,0,0,0,N/A,29.7094842,-95.5109479
2205024,"January 4, 2022",Mississippi,Jackson,3207 W Capitol St,1,3,0,0,0,N/A,32.3218148,-90.2273225
2202976,"January 2, 2022",Texas,Corsicana,1100 block of S 29th St,2,2,0,0,1,N/A,32.0760313,-96.4784613
2202727,"January 2, 2022",Texas,San Antonio,427 Montrose,2,2,0,0,0,N/A,29.3703605,-98.4615785
2202025,"January 1, 2022",Missouri,Columbia,122 S 9th St,0,4,0,0,1,N/A,38.9498232,-92.3273815
2202001,"January 1, 2022",Illinois,Peoria,2000 block of SW Adams St,2,2,0,0,1,N/A,40.6772033,-89.6113316
2201629,"January 1, 2022",Pennsylvania,Philadelphia,1600 block of Cecil B Moore Ave,1,4,0,0,0,N/A,39.9789247,-75.1613328
2201641,"January 1, 2022",Wisconsin,Kenosha,1708 52nd St,1,3,0,0,0,N/A,42.588288,-87.830403
2201848,"January 1, 2022",Indiana,South Bend,1500 block of S Miami St,0,4,0,0,0,N/A,41.6594575,-86.2349918
2201876,"January 1, 2022",South Carolina,Dillon,3261 Hwy 9,0,5,0,0,0,N/A,34.4765946,-79.443082
2201677,"January 1, 2022",Colorado,Denver,1919 Blake St,2,2,0,0,1,N/A,39.7539292,-104.995468
2201535,"December 31, 2021",Maryland,Capitol Heights,Cindy Ln,0,4,0,0,0,N/A,38.8901128,-76.8901786
2201716,"December 31, 2021",Mississippi,Gulfport,1200 block of Lewis Ave,4,3,0,0,6,N/A,30.3622333,-89.1290444
2201216,"December 31, 2021",California,Los Angeles,10211 S. Avalon Blvd,0,6,0,0,0,N/A,33.9436037,-118.2655055
2200968,"December 30, 2021",Pennsylvania,Philadelphia,5100 block of Germantown Ave,0,6,0,1,1,N/A,40.0301883,-75.1658017
2201052,"December 30, 2021",Missouri,Kirksville,700 block of E Dodson St,3,1,0,0,2,N/A,40.188593,-92.5832496
2198521,"December 27, 2021",Colorado,Denver,56 Broadway,5,2,1,0,0,N/A,39.7176452,-104.9871467
2200720,"December 27, 2021",Alabama,Mobile,3606 Moffett Rd,1,3,0,0,0,N/A,30.7090569,-88.1240602
2198014,"December 27, 2021",Ohio,Youngstown,2626 Tyrell Ave,1,3,0,0,2,N/A,41.1209773,-80.6990523
2197391,"December 26, 2021",Texas,Garland,730 W Walnut St,3,1,0,0,1,N/A,32.9157285,-96.6398028
2198071,"December 26, 2021",New York,Buffalo,1300 block of Jefferson Ave,0,4,0,0,0,N/A,42.9105297,-78.8544885
2197178,"December 26, 2021",Virginia,Clear Brook,I-81 and Visitor Center Loop,0,4,1,0,0,N/A,39.2426317,-78.1152064
2197421,"December 26, 2021",Mississippi,Fayette,225 Community Dr,1,6,0,0,1,N/A,31.7216592,-91.0565041
2197328,"December 26, 2021",Pennsylvania,Philadelphia,800 block of W Clearfield St,0,4,0,0,0,N/A,39.9987977,-75.1438166
2196827,"December 25, 2021",Louisiana,Lafayette,2106 NW Evangeline Trwy,0,4,0,0,0,N/A,30.2484458,-92.0133112
2196434,"December 24, 2021",Georgia,Roswell,401 Huntington Dr,1,3,0,0,1,N/A,34.0384748,-84.3246216
2196267,"December 24, 2021",Pennsylvania,Pittsburgh,7300 block of Schoyer St,0,5,0,1,1,N/A,40.4225882,-79.8940931
2196839,"December 24, 2021",New York,Brooklyn,1031 Nostrand Ave,0,4,0,0,0,N/A,40.6632928,-73.9507272
2193049,"December 19, 2021",Illinois,Lovejoy (Brooklyn),213 Madison St,1,3,0,0,0,N/A,38.6578284,-90.1659431
2192046,"December 17, 2021",Maryland,Baltimore,1300 block of W North Ave,1,4,0,0,1,N/A,39.3105098,-76.6385863
2191683,"December 17, 2021",Virginia,Portsmouth,4105 Portsmouth Blvd,0,4,0,0,0,N/A,36.8156512,-76.354313
2191752,"December 17, 2021",Maryland,Baltimore,600 block of Laurens St,1,3,0,0,1,N/A,39.3043108,-76.6355906
2188999,"December 13, 2021",California,Fresno,E Normal Ave and Mayfair Dr S,0,4,0,0,0,N/A,36.7677515,-119.7713319
2188843,"December 13, 2021",Pennsylvania,Philadelphia,3400 block of Emerald St,0,4,0,0,0,N/A,39.996858,-75.1066245
2188260,"December 13, 2021",North Carolina,Durham,Eugene St and Mathison St,2,4,0,0,0,N/A,35.9797408,-78.8890818
2187939,"December 12, 2021",Mississippi,Bolton,6274 W Northside Dr,0,6,0,0,0,N/A,32.3830897,-90.4140156
2190367,"December 12, 2021",Florida,Tampa,Alaska Ave,0,5,0,0,1,N/A,28.0241935,-82.4488528
2187990,"December 12, 2021",Texas,Baytown,1403 N Market Loop,1,13,0,0,0,N/A,29.7867158,-95.0326481
2188066,"December 12, 2021",Virginia,Woodbridge,13989 Jefferson Davis Hwy,0,4,0,0,0,N/A,38.650953,-77.2564779
2187027,"December 11, 2021",Illinois,River Grove,3111 River Rd,1,3,0,0,0,N/A,41.9359857,-87.8497881
2186517,"December 10, 2021",Michigan,Lansing,Miller Rd and Cedar St,1,3,0,0,1,N/A,42.6941702,-84.5480427
2187077,"December 10, 2021",Florida,Orlando,Jefferson St and Garden Ave,0,5,0,0,0,N/A,28.5447704,-81.3790749
2186696,"December 10, 2021",North Carolina,Charlotte,3100 block of Marney Ave,0,5,0,0,1,N/A,35.195835,-80.8063524
2186858,"December 9, 2021",Maryland,Capitol Heights,6700 Walker Mill Rd,0,4,0,0,0,N/A,38.8677815,-76.8922239
2186246,"December 9, 2021",Wisconsin,Beloit,1900 block of Porter Ave,1,5,0,0,0,N/A,42.525042,-89.0207642
2183667,"December 6, 2021",Pennsylvania,Philadelphia,1500 block of N 29th St,0,4,0,0,0,N/A,39.979094,-75.1827299
2182789,"December 5, 2021",Michigan,Detroit,5200 block of Marlborough St,2,2,0,0,0,N/A,42.3975683,-82.9585981
2183120,"December 5, 2021",Texas,El Paso,2910 Tularosa Ave,1,3,0,0,1,N/A,31.782522,-106.4607759
2181840,"December 3, 2021",Tennessee,Memphis,3885 Elvis Presley Blvd,2,2,0,0,0,N/A,35.0426426,-90.0256172
2181096,"December 2, 2021",North Carolina,Elizabeth City,Perry St and Jordan St,3,3,0,0,2,N/A,36.2908107,-76.2241896
2178487,"November 30, 2021",Michigan,Oxford,745 N Oxford Rd,4,7,0,0,1,N/A,42.8382705,-95.712891
2179099,"November 30, 2021",Georgia,Rex,3600 Jervis Court,3,2,1,0,0,N/A,33.5658298,-95.712891
2177268,"November 28, 2021",Pennsylvania,Philadelphia,1300 block of S 50th St,0,4,0,0,0,N/A,39.9408299,-75.2152329
2176922,"November 28, 2021",Maryland,Baltimore,1300 block of North Montford Ave,0,7,0,0,0,N/A,39.3060967,-76.5843817
2177300,"November 28, 2021",Illinois,Evanston,1950 Green Bay Rd,1,4,0,0,0,N/A,42.0536273,-87.6903154
2176653,"November 28, 2021",Colorado,Aurora,1500 block of Dayton St,0,5,0,0,0,N/A,39.7400981,-104.8752256
2177416,"November 28, 2021",California,Lancaster,3500 block of Garnet Ln,5,0,0,0,1,N/A,34.6868415,-118.0672459
2176667,"November 27, 2021",New Jersey,Newark,900 block of Bergen St,1,3,0,0,0,N/A,40.7129455,-74.203849
2176058,"November 26, 2021",Tennessee,Nashville,2815 Torbett St,2,4,1,0,1,N/A,36.1577987,-86.819893
2175329,"November 25, 2021",Texas,San Antonio,4000 block of Sunrise Creek Dr,3,1,0,0,0,N/A,29.4616721,-98.3653512
2265367,"November 25, 2021",New York,Rochester,Denver St and Grand Ave,1,3,0,0,4,N/A,43.1647397,-77.5696535
2175615,"November 25, 2021",South Carolina,Green Sea,Long Branch Swamp Rd,0,4,0,0,0,N/A,34.1259828,-79.0373323
2173531,"November 23, 2021",Florida,Lehigh Acres,Cervantes St,0,4,0,0,0,N/A,26.5768,-81.600484
2174033,"November 23, 2021",Texas,Marshall,700 block of Cross St,1,3,0,0,1,N/A,32.5282955,-94.3606125
2174685,"November 22, 2021",North Carolina,Warsaw,101 Matthews St,2,2,0,0,0,N/A,35.0056763,-78.0990646
2172178,"November 21, 2021",New Jersey,Passaic,Howe Ave and Lafayette Ave,0,5,0,0,2,N/A,40.8586879,-74.1265795
2172657,"November 21, 2021",Louisiana,Baton Rouge,4888 Plank Rd,1,4,0,0,1,N/A,30.4942583,-91.1546088
2171568,"November 20, 2021",California,Fresno,3665 N Pleasant Ave,2,2,0,0,0,N/A,36.7836898,-119.8402738
2172018,"November 20, 2021",Illinois,Berwyn,6802 W 26th St,0,4,0,0,0,N/A,41.8430869,-87.7934135
2170438,"November 18, 2021",Maryland,Cambridge,700 block of Greenwood Ave,1,3,0,0,2,N/A,38.568404,-76.0889199
2169719,"November 17, 2021",Illinois,East Saint Louis,8300 block of State St,1,3,0,0,0,N/A,38.5916487,-90.0665746
2170140,"November 17, 2021",New York,Newburgh,William St and Carson Ave,0,4,0,0,1,N/A,41.494109,-74.0159925
2169494,"November 17, 2021",New York,Bronx,815 Burke Ave,1,3,0,0,0,N/A,40.871619,-73.862852
2168989,"November 17, 2021",Illinois,Chicago,1240 W Randolph St,0,4,0,0,0,N/A,41.8846281,-87.6582294
2167778,"November 15, 2021",New York,New York (Manhattan),101 W 141st St,0,4,0,0,0,N/A,40.8181927,-73.9383472
2167297,"November 15, 2021",Colorado,Aurora,1200 Nome St,0,6,0,0,4,N/A,39.7347407,-104.8498399
2166673,"November 14, 2021",Pennsylvania,Philadelphia,2700 block of N Howard St,0,6,0,0,0,N/A,39.9910354,-75.1319455
2166768,"November 14, 2021",Missouri,Columbia,19 N 5th St,0,5,1,0,1,N/A,38.9525238,-92.3320361
2166953,"November 14, 2021",Oregon,Chiloquin,990 Bronco Lane,2,2,0,0,1,N/A,42.6252821,-121.8682087
2166817,"November 14, 2021",Alabama,Troy,803 US-231 S,1,5,0,0,0,N/A,31.7888842,-85.9698104
2166055,"November 13, 2021",North Carolina,Winston Salem (Winston-salem),400 block of Gregory St,0,4,0,0,1,N/A,36.0875498,-80.2567339
2167889,"November 13, 2021",Louisiana,Houma,100 block of Emma St,0,4,0,0,2,N/A,29.5915871,-90.7037937
2165600,"November 12, 2021",Virginia,Richmond,3050 Nine Mile Rd,2,2,0,0,4,N/A,37.5420474,-77.4004364
2165535,"November 12, 2021",Alabama,Birmingham,1100 block of 33rd St SW,2,2,0,0,1,N/A,33.4736196,-86.8859608
2163306,"November 9, 2021",New York,Rochester,Clifton St and Jefferson Ave,0,4,0,0,0,N/A,43.1498029,-77.6247589
2163772,"November 9, 2021",Louisiana,Hahnville (Killona),160 Killona Dr,1,4,0,0,1,N/A,30.0047444,-90.4844785
2163617,"November 9, 2021",South Dakota,Scotland,710 2nd St,3,2,0,0,1,N/A,43.1484441,-97.7191821
2162196,"November 8, 2021",Texas,Victoria,10700 FM 236,3,1,0,0,1,N/A,28.883704,-97.180429
2162269,"November 8, 2021",Pennsylvania,Philadelphia,200 block of E Louden St,0,4,0,0,0,N/A,40.0228612,-75.1220495
2161323,"November 7, 2021",Wisconsin,Kenosha,625 57th St,1,3,0,0,0,N/A,42.5839118,-87.8192426
2161116,"November 6, 2021",California,Oakley,33 Malicoat Ave,2,2,0,0,1,N/A,37.9763619,-121.6950213
2160608,"November 6, 2021",Texas,Marshall,510 S Alamo Blvd,0,6,0,0,2,N/A,32.5404406,-94.3630768
2161078,"November 6, 2021",California,Highland,26998 3rd St,0,4,0,0,0,N/A,34.1072363,-117.2153436
2160838,"November 5, 2021",California,Oakland,8400 block of International Blvd,1,3,0,0,0,N/A,37.7544271,-122.1775967
2158417,"November 3, 2021",Virginia,Norfolk,821 Whitaker Ln,3,2,0,0,1,N/A,36.8562869,-76.2838009
2158524,"November 3, 2021",Iowa,Des Moines,11300 block of E 15th St,0,4,0,0,0,N/A,41.6068465,-93.5975788
2157991,"November 2, 2021",Alabama,Mobile,4120 Government Blvd,0,4,0,0,1,N/A,30.6352346,-88.1449423
2157206,"November 1, 2021",Texas,San Antonio,1900 block of W Laurel St,0,4,0,0,0,N/A,29.443973,-98.5250507
2156175,"November 1, 2021",Florida,Orlando,N Orange Ave and Wall St,0,4,0,0,1,N/A,28.5426202,-81.3790352
2155369,"October 31, 2021",Kentucky,Louisville,6210 Shepherdsville Rd,2,2,0,0,0,N/A,38.1586918,-85.6603418
2155517,"October 31, 2021",Colorado,Littleton (Lakewood),6200 block of Alameda Ave,2,2,0,0,0,N/A,39.7111467,-105.065413
2155428,"October 31, 2021",Illinois,Flossmoor,3800 block of Ballantrae Way,1,3,0,0,0,N/A,41.5336778,-87.7093665
2155282,"October 31, 2021",Texas,Houston,1909 Schilder Dr,1,3,0,0,0,N/A,29.8555461,-95.3542979
2155329,"October 31, 2021",Illinois,Joliet,1018 E Jackson St,3,11,0,0,4,N/A,41.5303673,-88.0562404
2156001,"October 31, 2021",Texas,Fort Worth,3700 block of Lebow St,1,3,0,0,2,N/A,32.8103853,-97.32994
2154851,"October 30, 2021",California,Gilroy,400 block of Las Animas Ave,2,2,0,0,1,N/A,37.0313967,-121.5744686
2154422,"October 30, 2021",Illinois,Decatur,1100 block of N Union St,0,4,0,0,0,N/A,39.8523342,-88.9591259
2154441,"October 30, 2021",Oklahoma,Oklahoma City,NW 122nd St and N Council Rd,0,4,0,0,0,N/A,35.5946917,-97.5136963
2154873,"October 30, 2021",California,Sacramento,5560 Palm Ave,2,5,0,0,1,N/A,38.6675036,-121.3353565
2155172,"October 30, 2021",Florida,Saint Petersburg,1079 62nd Ave S,1,4,0,0,1,N/A,27.7132375,-82.6480066
2155001,"October 30, 2021",Texas,Texarkana,2315 Texas Blvd,1,9,0,0,2,N/A,33.4394882,-94.0534715
2154283,"October 29, 2021",New York,Poughkeepsie,32 Cannon St,0,5,0,0,2,N/A,41.7021363,-73.9279452
2155826,"October 29, 2021",Michigan,Kalamazoo,3082 S 9th St,0,4,0,0,0,N/A,42.2611391,-85.6786332
2153285,"October 28, 2021",Nevada,Las Vegas,3900 block of E Cheyenne Ave,0,4,0,0,0,N/A,36.2179685,-115.0890226
2153779,"October 28, 2021",Tennessee,Nashville,210 N 9th St,1,3,0,0,0,N/A,36.1790496,-86.7582364
2150274,"October 25, 2021",Idaho,Boise,350 N Milwaukee St,2,3,1,0,0,N/A,43.6086039,-116.2782517
2154085,"October 24, 2021",California,Gonzales,Foletta Rd,2,2,0,0,2,N/A,36.5264871,-121.4701599
2150037,"October 24, 2021",Mississippi,Crenshaw,413 Jones St,2,3,0,0,2,N/A,34.5076259,-90.1989361
2148921,"October 23, 2021",South Carolina,Florence,811 S Irby St,0,6,0,0,0,N/A,34.1828696,-79.7676732
2148891,"October 23, 2021",California,Ontario,700 block of E Bonnie Brae Ct,1,4,0,0,2,N/A,34.082482,-117.6413935
2148633,"October 23, 2021",Georgia,Fort Valley,603 Carver Dr,1,7,0,0,0,N/A,32.5389592,-83.8931435
2148282,"October 22, 2021",Illinois,Chicago,7901 S Cottage Grove Ave,0,5,0,0,0,N/A,41.7511172,-87.6049955
2148946,"October 22, 2021",Washington,Renton,16420 SE 128th St,0,4,0,0,0,N/A,47.4893121,-122.1205319
2148401,"October 22, 2021",Maryland,Baltimore,3100 block of W North Ave,0,7,0,0,0,N/A,39.3093071,-76.6695231
2147114,"October 21, 2021",New York,Brooklyn,3008 Glenwood Rd,0,4,0,0,0,N/A,40.6339011,-73.9473352
2147301,"October 21, 2021",Washington,Tacoma,4258 Everett St,4,0,0,0,1,N/A,47.2528768,-122.4442906
2147042,"October 20, 2021",Michigan,Farwell,9539 S Harrison Ave,4,0,0,0,1,N/A,43.8503958,-84.8669666
2145931,"October 19, 2021",Wisconsin,Kenosha,610 40th Pl,2,2,1,0,0,N/A,42.5999962,-87.819806
2143277,"October 17, 2021",Louisiana,Grambling,403 Main St,1,7,0,0,2,N/A,32.5221156,-92.7145047
2143113,"October 17, 2021",Missouri,Saint Louis,8600 block of Goodfellow Blvd,1,3,0,0,2,N/A,38.7174479,-90.2524625
2143765,"October 17, 2021",Texas,Houston,1900 block of Dolly Wright St,0,7,0,0,0,N/A,29.8676988,-95.439533
2143889,"October 17, 2021",Colorado,Colorado Springs,1865 N Academy Blvd,0,5,0,0,0,N/A,38.8590891,-104.7547397
2144160,"October 17, 2021",Wisconsin,Racine,Yout St and Carter St,0,6,0,0,0,N/A,42.74575,-87.7959291
2143479,"October 17, 2021",Arkansas,Pine Bluff,820 S Main St,1,8,0,1,0,N/A,34.2207608,-92.0037963
2143499,"October 17, 2021",Arkansas,Pine Bluff,University Dr and Pullen Ave,1,3,0,0,0,N/A,34.2307298,-92.0224513
2143605,"October 17, 2021",Mississippi,Jackson,3243 Medgar Evers Blvd,3,3,0,0,0,N/A,32.3352598,-90.2085634
2142402,"October 16, 2021",Texas,Killeen,308 S Second St,1,3,0,0,0,N/A,31.1159119,-97.7308899
2142296,"October 15, 2021",Alabama,Mobile,1621 Virginia St,0,5,0,0,3,N/A,30.6726132,-88.0766595
2142092,"October 14, 2021",Minnesota,Minneapolis,814 E Franklin Ave,1,4,0,0,0,N/A,44.9628867,-93.2616863
2155043,"October 14, 2021",Mississippi,Mccomb,1300 14th St,0,6,0,0,0,N/A,31.2316283,-90.4721648
2139048,"October 12, 2021",Florida,Naples,700 block of 99th Ave,1,3,0,2,3,N/A,26.2615589,-81.8092095
2139674,"October 12, 2021",Mississippi,Meridian,2000 block of 17th St,3,1,0,0,0,N/A,32.3742749,-88.6985064
2139198,"October 11, 2021",Georgia,Atlanta,4900 Delano Rd,0,6,0,0,0,N/A,33.6218397,-84.5140623
2137179,"October 10, 2021",Illinois,Chicago,1565 N Milwaukee Ave,0,4,1,0,1,N/A,41.9100396,-87.6766859
2137321,"October 10, 2021",South Carolina,Mc Coll (Mccoll),4181 Hwy 15-401,2,3,0,0,5,N/A,34.6687714,-95.712891
2137561,"October 10, 2021",Iowa,Sioux City,427 Pierce St,0,4,0,0,0,N/A,42.495022,-96.405294
2137198,"October 10, 2021",Minnesota,Saint Paul,214 7th St W,1,12,0,3,3,N/A,44.9435857,-93.1034929
2137555,"October 10, 2021",Delaware,Dover,1500 block of Nathaniel Mitchell Rd,1,4,0,0,0,N/A,39.1307182,-75.5323467
2136907,"October 9, 2021",Louisiana,Livingston,17000 block of LA-444,2,3,0,1,1,N/A,30.2970004,-90.7942816
2137291,"October 9, 2021",Texas,Dallas,3000 block of South Blvd,0,4,0,0,0,N/A,32.77193,-96.766673
2137575,"October 9, 2021",New York,Albany,100 block of North Lake Ave,1,6,0,0,0,N/A,42.6638698,-73.7704306
2137464,"October 9, 2021",Colorado,Denver,7300 block of E 22nd Ave,1,3,0,0,0,N/A,39.7498228,-104.9034414
2136230,"October 8, 2021",Maryland,Baltimore,2600 block of Jefferson St,0,4,0,0,0,N/A,39.2969545,-76.5803427
2136270,"October 8, 2021",District of Columbia,Washington,1700 block of Independence Ave SE,1,3,0,0,0,N/A,38.8878211,-76.9805611
2135536,"October 8, 2021",Alabama,Montgomery,1800 block of Cotton Ct,1,3,0,0,0,N/A,32.4054706,-86.2845544
2135508,"October 7, 2021",Wisconsin,Milwaukee,W Cherry St and N 8th St,3,1,0,0,0,N/A,43.0498422,-87.9118382
2134657,"October 7, 2021",Illinois,Chicago,900 block of N Orleans St,0,4,0,0,0,N/A,41.8989367,-87.6372613
2135498,"October 7, 2021",Wisconsin,Milwaukee,2400 block of N 37th St,0,5,0,0,0,N/A,43.0624619,-87.9598828
2135666,"October 7, 2021",Louisiana,New Orleans,S Robertson St and Martin Luther King Jr Blvd,1,4,0,0,0,N/A,29.9444194,-90.0851793
2134217,"October 6, 2021",Maryland,Baltimore,1243 Patterson Park Ave,1,5,0,0,0,N/A,39.3055849,-76.5853612
2134359,"October 6, 2021",Louisiana,New Orleans,603 General Taylor,2,2,0,0,1,N/A,29.918718,-90.0941374
2136132,"October 6, 2021",Ohio,Cleveland,9200 block of Marshall Ave,0,4,0,0,0,N/A,41.4698808,-81.6226705
2135659,"October 6, 2021",Ohio,Cleveland,Marshall Ave and E 93rd St,0,4,0,0,0,N/A,41.4700691,-81.621494
2133962,"October 5, 2021",Illinois,Rockford,400 block of S Independence Ave,1,3,0,0,2,N/A,42.2731623,-89.1175305
2133137,"October 5, 2021",Minnesota,Saint Paul,922 Thomas Ave W,0,4,0,0,1,N/A,44.9591541,-93.1392065
2132656,"October 4, 2021",Minnesota,Minneapolis,626 W Broadway Ave,0,4,0,0,0,N/A,44.9995028,-93.2875582
2131471,"October 3, 2021",South Carolina,Bishopville,1113 Sumter Hwy,1,4,0,0,0,N/A,34.1967258,-80.2772273
2131406,"October 2, 2021",Texas,San Antonio,6222 S New Braunfels Ave,1,3,0,0,0,N/A,29.3649571,-98.457941
2130634,"October 2, 2021",Colorado,Aurora,12230 E Colfax Ave,1,3,0,0,2,N/A,39.7399801,-104.8459296
2130763,"October 1, 2021",Iowa,Cedar Rapids,525 33rd Ave SW,0,6,0,0,1,N/A,41.941729,-91.6754341
2130370,"October 1, 2021",District of Columbia,Washington,Forrester St SW and Galveston Pl SW,1,5,0,0,0,N/A,38.825159,-77.0072866
2128682,"September 29, 2021",Illinois,Chicago,800 block of N Milwaukee Ave,0,4,0,1,0,N/A,41.8964065,-87.6559788
2128023,"September 28, 2021",Minnesota,Minneapolis,2700 block of Bloomington Ave,1,3,0,0,0,N/A,44.9535217,-93.252883
2127374,"September 28, 2021",Illinois,Chicago,6500 block of S Calumet Ave,1,3,0,0,0,N/A,41.7760106,-87.6179652
2126747,"September 27, 2021",New York,New York (Manhattan),3964 10th Ave,0,4,0,1,1,N/A,40.8673832,-73.917024
2126450,"September 27, 2021",Illinois,Chicago,826 N Ridgeway Ave,1,3,0,0,0,N/A,41.8963064,-87.7205133
2125790,"September 26, 2021",Illinois,Chicago,800 block of S Albany Ave,0,6,0,0,1,N/A,41.8708081,-87.7034868
2125953,"September 26, 2021",California,Oakland,1400 block of 8th Ave,0,4,0,0,0,N/A,37.7935522,-122.2513745
2126261,"September 26, 2021",Washington,Seattle (Des Moines),22855 Pacific Hwy S,3,3,0,0,1,N/A,47.3956258,-122.2955263
2125613,"September 25, 2021",New York,Utica,800 block of Mohawk St,0,4,0,0,0,N/A,43.0957374,-75.2192836
2125444,"September 25, 2021",Tennessee,Athens,Co Rd 60,4,1,0,0,2,N/A,35.4212763,-86.9716741
2126241,"September 25, 2021",Tennessee,Chattanooga,1124 Grove St,2,5,0,0,0,N/A,35.0453694,-85.317233
2125227,"September 25, 2021",California,Riverside,Mockingbird Canyon Rd and Mariposa Ave,0,6,0,0,0,N/A,33.864869,-117.3822489
2124396,"September 24, 2021",South Carolina,Aiken,749 Silver Bluff Rd,3,1,1,0,0,N/A,33.5148777,-81.7305716
2124887,"September 24, 2021",California,Los Angeles,11724 Wilmington Ave,0,4,0,0,2,N/A,33.9273818,-118.2380821
2123395,"September 23, 2021",Tennessee,Collierville,240 New Byhalia Rd,1,14,1,0,0,N/A,35.0487213,-89.6884702
2123301,"September 23, 2021",Pennsylvania,Philadelphia,38th St and Aspen St,0,4,0,0,0,N/A,39.9668204,-75.1981292
2122565,"September 22, 2021",North Carolina,Fayetteville,1100 block of Charlie Dr,2,2,0,0,0,N/A,35.1134875,-78.9350238
2121381,"September 21, 2021",District of Columbia,Washington,2200 block of Alabama Ave SE,0,5,0,0,0,N/A,38.8510997,-76.9744647
2120940,"September 20, 2021",Pennsylvania,Philadelphia,Broad St and Chew Ave,1,5,0,0,0,N/A,40.0398311,-75.1627425
2121031,"September 20, 2021",Missouri,Saint Louis,2000 block of St Charles St,1,3,0,0,0,N/A,38.633493,-90.2079266
2119583,"September 19, 2021",New York,Rochester,300 block of Driving Park Ave,2,2,0,0,1,N/A,43.1811118,-77.6379715
